,datetime,ssm,susm,smp
0,2021-04-03 12:00:00,20.589263916015625,80.08715057373047,0.8909417390823364
1,2021-04-06 12:00:00,18.919099807739258,74.91827392578125,0.8304192423820496
2,2021-04-09 12:00:00,22.920223236083984,75.16320037841797,0.8679949045181274
